Label,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11
F,0.2578055307760928,0.3515151515151515,0.8992023205221176,0.8828125,0.5639751552795034,0.4234375000000001,0.0150579656385934,0.9100012623573313,0.7221781622090799,0.0048225137088524,0.9996339288384044,0.994628594221592
F,0.2444246208742194,0.3393939393939393,0.8912255257432924,0.8799715909090908,0.5540372670807454,0.2695312500000002,0.0152085682924116,0.9142143227273288,0.7204078238397591,0.0063791475960891,0.0020141912487665,0.995422102344976
F,0.2595896520963424,0.3545454545454545,0.8999274836838289,0.8892045454545454,0.5677018633540374,0.4265625000000002,0.0186718866179644,0.9149468494813968,0.7219339396718798,0.0075084705219764,0.0007782101252864,0.993209558081852
F,0.2578055307760928,0.3545454545454545,0.8970268310369831,0.8884943181818183,0.5677018633540374,0.3070312500000001,0.0182954478224521,0.9135425877166516,0.7194919893252587,0.0059976205017589,0.0030212875327375,0.9956358152560124
F,0.2586975914362176,0.3583333333333334,0.8955765047135604,0.8913352272727271,0.5726708074534164,0.37421875,0.0166390560670682,0.9140311222698714,0.7255967276791216,0.0061349699038894,0.0043640805259815,0.9959409937750638
F,0.2595896520963424,0.353030303030303,0.8926758520667151,0.890625,0.5714285714285714,0.4257812500000002,0.0167143573939773,0.915374317215464,0.7211402164259795,0.0042425905904144,0.0007934692465046,0.9931941672343496
F,0.2631578947368421,0.3583333333333334,0.8948513415518491,0.8941761363636362,0.5664596273291924,0.2773437500000002,0.0144556567818705,0.9169007126185144,0.7228497741863802,0.0054482184953822,0.9939880781725726,0.991469952575558
F,0.2604817127564675,0.3553030303030304,0.8926758520667151,0.890625,0.5751552795031059,0.4304687500000002,0.0191236267403858,0.9137868549932614,0.7210183801827592,0.0040289362092033,0.0009308004580176,0.9959867265790716
F,0.2613737734165923,0.3568181818181819,0.8941261783901377,0.8913352272727271,0.5751552795031059,0.3265625000000001,0.0173166662507003,0.9154964508537692,0.7198583231310588,0.0071727250957381,0.0020752270740514,0.9875178028061398
G,0.3300624442462087,0.3378787878787879,0.3676577229876723,0.9090909090909092,0.6198757763975158,0.4242187500000001,0.1048787790759538,0.9365001357330814,0.734204196988526,0.0066080647322582,0.9992676378142497,0.9952849039329528
G,0.3345227475468332,0.3386363636363634,0.3698332124728063,0.9090909090909092,0.6260869565217393,0.2898437500000002,0.1005119465860417,0.9399803942732492,0.7307245758841844,0.003235356510627,0.9996948307673906,0.993285852711615
G,0.3336306868867081,0.3409090909090908,0.3763596809282088,0.9090909090909092,0.6310559006211183,0.3539062500000001,0.1102996266254936,0.9386982661468092,0.738111207532968,0.003174312087577,0.9991150531979448,0.9903864369113748
G,0.3220338983050846,0.3159090909090909,0.3546047860768673,0.8984375,0.6173913043478263,0.4140625000000002,0.0870350781598263,0.9444377219198568,0.7275502329513427,0.0012666726578568,0.9994507833263268,0.0009613478307042
G,0.3318465655664585,0.331060606060606,0.3705583756345176,0.9098011363636362,0.6149068322981368,0.2750000000000001,0.0846258088134179,0.941201730656299,0.7273670660484426,0.0044562471705528,0.9987030307614104,0.9940793608349991
G,0.3345227475468332,0.3363636363636364,0.3741841914430748,0.9126420454545454,0.6161490683229813,0.36640625,0.0798072362010844,0.944193454643247,0.7284657924404633,0.0040594573212646,0.0023041134525985,0.9931332634520892
G,0.3380909901873327,0.3378787878787879,0.3749093546047861,0.9161931818181815,0.6086956521739133,0.4273437500000001,0.0831952871192446,0.9379654643169792,0.7246811681900011,0.0060586627258815,0.0004425116571129,0.9941250936390068
G,0.3425512934879572,0.3378787878787879,0.3799854967367655,0.9169034090909092,0.6086956521739133,0.2671875000000001,0.0863574679761942,0.9475515795451098,0.7270617878769425,0.0061502304599201,0.0026398106015967,0.9950863620001692
G,0.3425512934879572,0.3386363636363634,0.3807106598984773,0.9169034090909092,0.6136645962732918,0.3015625000000002,0.0783014470995187,0.946696919152737,0.7248640600675215,0.0039984128982147,0.99645999292922,0.9936673258604294
G,0.3416592328278321,0.3393939393939393,0.3814358230601886,0.9197443181818185,0.6136645962732918,0.4304687500000002,0.0642222358970637,0.94956650950138,0.7232158329668006,0.0031590515315464,0.9980775217795852,0.999679650502696
G,0.3452274754683319,0.3431818181818182,0.384336475707034,0.9190340909090908,0.6173913043478263,0.2750000000000001,0.0765697879367423,0.9595187505686638,0.7247422238243011,0.0001373499518623,0.015716793717911,0.9939113807279708
G,0.3452274754683319,0.3462121212121212,0.3894126178390138,0.9204545454545454,0.6186335403726708,0.3578125000000001,0.1124077585032989,0.9631214178228986,0.7348147533315263,0.0024265184549473,0.0010223545257388,0.0001220759017481
G,0.2586975914362176,0.3325757575757575,0.3792603335750542,0.9133522727272724,0.6037267080745343,0.4554687500000001,0.1179039073797477,0.9706312611998448,0.7325559698878052,0.0095076781255207,0.9997253916631634,0.9967650637242031
G,0.2792149866190901,0.3492424242424241,0.3923132704858592,0.921875,0.6211180124223603,0.3078125,0.1100737565642829,0.9669678022022196,0.7284657924404633,0.0059060527677204,0.0008697644128702,0.9939573334012284
G,0.2899197145405886,0.3492424242424241,0.3915881073241478,0.9211647727272724,0.6173913043478263,0.3070312500000001,0.1037494287699004,0.9707533948381496,0.7344484195257261,0.0054634790514129,0.9827115473575158,0.0084995356057491
G,0.296164139161463,0.3515151515151515,0.3937635968092818,0.9225852272727272,0.6186335403726708,0.4273437500000001,0.0771720967934653,0.9643424791301864,0.72254449601488,0.0041815461673645,0.9948730249746278,0.9955746916045018
G,0.2988403211418377,0.3507575757575756,0.395213923132705,0.9225852272727272,0.6211180124223603,0.3414062500000001,0.0662550664479599,0.9609843542283234,0.720163601302559,0.0009767115384233,0.9971008922902116,0.9945522995918292
G,0.304192685102587,0.3507575757575756,0.3966642494561276,0.9211647727272724,0.6186335403726708,0.3226562500000001,0.0482607967975309,0.9703259271040824,0.7154020869032964,0.0050209075340328,0.9992370769184766,0.9970091185917443
G,0.3077609277430865,0.3500000000000001,0.3923132704858592,0.9240056818181815,0.6161490683229813,0.4546875000000001,0.0486372355930431,0.9746000542932324,0.7158294763433966,0.0039831523421841,0.0058594647314071,0.9878992759549542
G,0.311329170383586,0.3515151515151515,0.395213923132705,0.9254261363636362,0.6211180124223603,0.3226562500000001,0.0655774562643279,0.9833312340532284,0.7136317485339755,0.0046088571287139,0.0012664989261912,0.9975126191743297
G,0.3050847457627118,0.3492424242424241,0.3814358230601886,0.9133522727272724,0.6211180124223603,0.3023437500000001,0.1209908208293049,0.9711808625722173,0.7359134797235469,0.0199920649308592,0.0268711403127676,0.994918601762391
G,0.3077609277430865,0.353787878787879,0.4046410442349528,0.9019886363636362,0.6509316770186337,0.3843750000000001,0.1205390467873669,0.9722187234220474,0.7371345924095475,0.9963372466599092,0.9976349384472776,0.9966887690944404
G,0.3131132917038358,0.3613636363636363,0.4162436548223351,0.9055397727272724,0.6658385093167702,0.2921875,0.1066857056461226,0.9808280446195003,0.7296258494921637,0.0033116636886349,0.99568189933109,0.9971159750472626
G,0.2997323818019625,0.3378787878787879,0.3814358230601886,0.8657670454545454,0.6173913043478263,0.4195312500000001,0.0729558669573713,0.9894370907411912,0.7188817080076382,0.00564661451949,0.9920653800895984,0.005310301352265
G,0.2997323818019625,0.3363636363636364,0.3814358230601886,0.9197443181818185,0.6111801242236024,0.3132812500000002,0.0487125369199522,0.9957869396300024,0.7146694192916963,0.0088209267170135,0.9970397704986658,0.9955289588004942
G,0.3059768064228366,0.3378787878787879,0.3799854967367655,0.9240056818181815,0.5962732919254659,0.3632812500000002,0.0353862372280384,0.9903528179527168,0.7118614101646547,0.0042425905904144,0.0011444268358963,0.9974668863703218
G,0.3104371097234611,0.3409090909090908,0.3814358230601886,0.9296875,0.5987577639751553,0.3945312500000002,0.0578226067757721,0.989498157560344,0.7134485816310755,0.0005341391414723,0.0099794010767988,0.9955135679529916
G,0.3148974130240857,0.3462121212121212,0.386511965192168,0.9311079545454546,0.5987577639751553,0.2906250000000001,0.0706971663452645,0.994504811503562,0.7158294763433966,0.0059518366347397,0.0002746624230261,0.9916531036608388
G,0.3140053523639606,0.3439393939393937,0.3894126178390138,0.9311079545454546,0.5975155279503108,0.4390625000000001,0.0652010174688156,0.9962754741832222,0.7175384840530377,0.0020449900412607,0.0008392463902964,0.9959561647533164
G,0.3148974130240857,0.3454545454545452,0.3908629441624365,0.9339488636363638,0.5987577639751553,0.3015625000000002,0.0554133374293637,0.9952986801525444,0.7158902569523169,0.0093398032134741,0.9922331352225096,0.9899134981545448
G,0.3157894736842105,0.3484848484848486,0.3937635968092818,0.9339488636363638,0.6024844720496894,0.4039062500000001,0.0362897174728812,0.989009623007124,0.7093584041837335,0.0049293419989216,0.9989472980650336,0.9957426717115304
G,0.3247100802854593,0.3500000000000001,0.3981145757795503,0.9382102272727272,0.6074534161490683,0.3929687500000001,0.0353109359011293,0.9954205387150874,0.7114950763588546,0.0084393974237559,0.0042572668973171,0.993606202208919
H,0.2613737734165923,0.3280303030303031,0.8919506889050037,0.9090909090909092,0.3913043478260871,0.3671875000000002,0.2732268689706236,0.0733911489304607,0.944081564767952,0.0052803479811905,0.9959105563929876,0.0018616574422939
H,0.2667261373773416,0.3386363636363634,0.915155910079768,0.9311079545454546,0.3776397515527951,0.3601562500000002,0.2790241892351923,0.060996455157687,0.9388316052942892,0.0078442137492873,0.9968262839533748,0.9955595206262492
H,0.2854594112399643,0.3477272727272726,0.9245830311820158,0.9367897727272724,0.3751552795031057,0.3085937500000002,0.2781207089903496,0.0644767412054311,0.94029666549211,0.0025028234340279,0.0016327156368011,0.9950406291961617
H,0.288135593220339,0.3500000000000001,0.9231327048585932,0.9375,0.3714285714285716,0.3648437500000001,0.2801535734607624,0.0654536727739899,0.942433337667231,0.0046393804397026,0.9975434756225188,0.9941402646172594
H,0.296164139161463,0.3500000000000001,0.915155910079768,0.9311079545454546,0.3838509316770186,0.3671875000000002,0.2747326919917059,0.0693002772139203,0.94017455422351,0.008683577314883,0.001037613646957,0.9954069313667236
H,0.2997323818019625,0.3515151515151515,0.915155910079768,0.9318181818181815,0.3937888198757766,0.40546875,0.2758620422977593,0.0717425923815293,0.9375494369739888,0.0066385858443195,0.0014496072814961,0.9973905917405588
H,0.2997323818019625,0.3575757575757574,0.915155910079768,0.9303977272727272,0.3937888198757766,0.2750000000000001,0.2769913926038128,0.0723531505427493,0.9449973992824522,0.0058755294567317,0.0011139088133226,0.0032807894450268
H,0.2934879571810883,0.3454545454545452,0.8919506889050037,0.9098011363636362,0.3565217391304347,0.1726562500000001,0.2748832607260075,0.0702772087824791,0.9418838369585308,0.0030674837975078,0.0031891350079238,0.9952389512596952
H,0.3050847457627118,0.352272727272727,0.904278462654097,0.9197443181818185,0.3540372670807452,0.4171875,0.2756361722365487,0.071559419431648,0.9437152309621516,0.0076000360570876,0.0030060268724814,0.9969633857877368
H,0.3024085637823371,0.353030303030303,0.8992023205221176,0.9204545454545454,0.3552795031055902,0.3890625000000001,0.2770666600112053,0.0707656608129704,0.9451802911599724,0.0039221079191341,1.0,0.9937741823159476
H,0.303300624442462,0.3553030303030304,0.9006526468455403,0.921875,0.3540372670807452,0.2867187500000001,0.2781960103172587,0.071559419431648,0.9454855693314728,0.0123004610297865,0.0016327156368011,0.9942471210727776
H,0.2934879571810883,0.3378787878787879,0.8803480783176214,0.9055397727272724,0.3366459627329192,0.3539062500000001,0.2768408238695112,0.0700329690134454,0.9432878415220516,0.0050666914010521,0.001037613646957,0.9899744019368052
H,0.2640499553969669,0.290151515151515,0.8107324147933284,0.8409090909090908,0.3354037267080747,0.39375,0.273076300236322,0.0745512259413246,0.9383431602198892,0.0004883557142385,0.0018616011358979,0.9945371286135763
H,0.2586975914362176,0.2893939393939395,0.8013052936910805,0.8380681818181817,0.3403726708074532,0.4429687500000001,0.2730010328289296,0.0787031369694412,0.942189115130031,0.0025791284131084,0.0013885710164861,0.9924617827624757
H,0.2417484388938447,0.2734848484848484,0.7940536620739667,0.8338068181818183,0.3043478260869567,0.2773437500000002,0.2715704772152397,0.082000250067304,0.9394418866119096,0.0097060697517737,0.999679660250784,0.9987792859237936
H,0.272078501338091,0.3007575757575758,0.8259608411892674,0.859375,0.3167701863354037,0.5101562500000001,0.2714199424004547,0.0869459197140982,0.944447898573752,0.0144064947244726,0.9981384237085712,0.0034639031525353
H,0.2702943800178411,0.3030303030303032,0.8317621464829585,0.8607954545454546,0.3130434782608697,0.3171875000000002,0.2713446410735456,0.0740017070916808,0.9374276007307684,0.0077373876581455,0.0026550712618527,0.9931941672343496
H,0.2809991079393398,0.3136363636363635,0.8448150833937635,0.8757102272727271,0.2956521739130433,0.3796875000000002,0.2724739913795991,0.0729637362115457,0.9397471647834098,0.0088514500280021,0.0016784927805929,0.9954069313667236
H,0.2863514719000891,0.3234848484848482,0.8564176939811459,0.8849431818181817,0.3142857142857143,0.3789062500000002,0.2694623792569511,0.0810233184987452,0.93993033168631,0.0051124752680713,0.9998474153836951,0.9964902271616568
H,0.2702943800178411,0.3136363636363635,0.8549673676577227,0.8842329545454546,0.3031055900621118,0.3750000000000002,0.2722481213183884,0.0810233184987452,0.9373054894621684,0.000778316833672,1.5259024478617925e-05,0.9941250936390068
H,0.2729705619982158,0.2893939393939395,0.7998549673676578,0.8380681818181817,0.3291925465838508,0.2625000000000002,0.2699141532988891,0.0856637090649294,0.9392589947343892,0.0055703073414821,0.0021057453164877,0.9956663770817674
H,0.2765388046387155,0.2916666666666665,0.8027556200145032,0.8380681818181817,0.3440993788819877,0.5890625,0.2633639215237792,0.094455983151654,0.9391368834657894,0.9967341530523486,0.9921111115019776,0.9952695130854504
H,0.2613737734165923,0.2704545454545455,0.7715736040609138,0.8004261363636362,0.3503105590062112,0.3289062500000002,0.2602770419937387,0.0962877126504667,0.936328599313368,0.0039068473631035,0.0003662164907473,0.997787455736876
H,0.2667261373773416,0.2757575757575758,0.7759245830311818,0.8082386363636362,0.3565217391304347,0.3546875,0.2661496296656999,0.0959213667507041,0.936328599313368,0.0022433851857975,0.000396734513321,0.9961544868168498
H,0.2872435325602139,0.3037878787878787,0.812182741116751,0.8409090909090908,0.3577639751552797,0.4750000000000001,0.2699141532988891,0.078947376738475,0.938037882048389,0.0088056661609828,0.0043640805259815,0.9996185268511856
H,0.2908117752007136,0.3113636363636365,0.8216098622189993,0.8458806818181817,0.3627329192546582,0.28046875,0.2658484582775801,0.0887165823937584,0.9310786398397054,0.997482008254945,0.995086731382478,0.977415910113182
H,0.2756467439785904,0.2780303030303028,0.7708484408992025,0.8061079545454546,0.3577639751552797,0.3921875000000001,0.2532750700962075,0.1063621973863602,0.9316891961827056,0.0050056469780021,0.0015869384930092,0.9902035056953438
H,0.2818911685994646,0.2893939393939395,0.7860768672951415,0.8181818181818183,0.3689440993788822,0.3921875000000001,0.2696882493181617,0.0803516935183726,0.9427386158387312,0.0098128980418429,0.0041809723905392,0.0020447715895409
H,0.2783229259589651,0.2871212121212121,0.7759245830311818,0.8117897727272725,0.3751552795031057,0.2921875,0.2665261023807288,0.0964098187811954,0.9375494369739888,0.996535809802498,0.9925079634219056,0.9815360399896284
H,0.2685102586975915,0.2575757575757575,0.7338651196519215,0.7727272727272725,0.3652173913043477,0.4273437500000001,0.2528233299737861,0.1065453703362414,0.926622403611943,0.0033574453567268,0.0069886326659478,0.0059054214513406
H,0.2872435325602139,0.287878787878788,0.7759245830311818,0.7982954545454546,0.3763975155279502,0.4335937500000002,0.2678060553406004,0.0887776217053347,0.9449973992824522,0.008088391441487,0.998764152552956,0.0030671578856132
H,0.2542372881355931,0.2234848484848484,0.6831036983321246,0.7272727272727271,0.3155279503105592,0.3015625000000002,0.2764643511544823,0.0772988201895436,0.9475611858722937,0.0085157046017639,0.0016327156368011,0.99520860930319
H,0.2872435325602139,0.293181818181818,0.7831762146482957,0.8117897727272725,0.3950310559006211,0.34296875,0.2774431327262341,0.0671632686344976,0.9489041348015144,0.012743034746094,0.0045319301997935,0.998763895076291
H,0.2845673505798393,0.2757575757575758,0.7527193618564176,0.7862215909090908,0.3962732919254657,0.3015625000000002,0.2749585281334,0.0625839448874659,0.9431657302534516,0.0005494003571811,0.9846494159570968,0.9747761598972357
H,0.2649420160570918,0.2431818181818181,0.7055837563451774,0.7464488636363638,0.3962732919254657,0.30390625,0.2653214846672829,0.0989131732603807,0.9359014848986476,0.9892866059024698,0.0022583358690815,0.9927821322597796
H,0.2792149866190901,0.2674242424242425,0.740391588107324,0.7769886363636362,0.3987577639751551,0.3859375,0.2516186783408236,0.1197337952201165,0.9307123060339052,0.015184811668091,0.0032806901749578,0.0041963601812616
I,0.1953612845673505,0.165151515151515,0.1479332849891226,0.7315340909090908,0.4683229813664595,0.5703125000000002,0.2800783060533699,0.0324825968105142,0.9138637012208968,0.9873638637997048,0.0118867791366261,0.9794301323127724
I,0.2586975914362176,0.2765151515151514,0.2610587382160985,0.8863636363636362,0.5614906832298139,0.3,0.2653214846672829,0.0844425377273368,0.9349245947498472,0.9979244324441906,0.971023213968484,0.9889368389458796
I,0.2533452274754683,0.2530303030303029,0.2371283538796229,0.8394886363636362,0.5875776397515529,0.1890625000000001,0.2650955806865556,0.0940896372518915,0.9239362307281216,0.0019229009752681,1.5259024478617925e-05,0.9775075955904474
I,0.1819803746654772,0.187121212121212,0.2037708484408991,0.8529829545454546,0.4968944099378884,0.40546875,0.2523715898513647,0.1078886478045628,0.9238141194595216,0.9905685805661384,0.0019378960824009,0.993285852711615
I,0.1400535236396074,0.1848484848484848,0.2189992748368383,0.8636363636363638,0.4770186335403725,0.3375000000000001,0.2587712189726564,0.1009891425282271,0.9281485194440636,0.01982419221774,0.0036163895225816,0.9933773183196304
I,0.1525423728813558,0.1825757575757576,0.2284263959390862,0.8842329545454546,0.4298136645962731,0.40546875,0.2590723903607762,0.0976920294303643,0.924974176511222,0.0035558413808346,0.9988707858943215,0.9930875306480814
I,0.1739518287243532,0.1946969696969696,0.2364031907179113,0.9041193181818185,0.4223602484472051,0.1414062500000001,0.2572654298710907,0.1046525740182763,0.9270495180266634,0.0060891860368701,0.9994204422931136,0.0039827264231555
I,0.2016057091882247,0.1992424242424242,0.2240754169688179,0.9098011363636362,0.3987577639751551,0.4265625000000002,0.2562866482993389,0.107216995316614,0.9219216698216008,0.0063791475960891,0.0016021976142273,0.9934078801453856
I,0.2033898305084746,0.1992424242424242,0.2306018854242204,0.8927556818181817,0.3962732919254657,0.4328125,0.2539526802798396,0.1022102863582435,0.928453797615564,0.011369534128007,0.9962462865213696,0.996841358353966
I,0.2016057091882247,0.1946969696969696,0.2284263959390862,0.8863636363636362,0.4074534161490681,0.3500000000000001,0.2515434109334312,0.1081939268851728,0.922593281798901,0.0017550284820417,0.998993029477413,0.9948728689583832
I,0.2051739518287242,0.196969696969697,0.2269760696156635,0.8842329545454546,0.4223602484472051,0.5085937500000002,0.2568136897486693,0.1128342899437808,0.922410114896001,0.0238989058071269,0.0004425116571129,0.0144812544484104
I,0.1534344335414807,0.1393939393939394,0.1704133430021754,0.7904829545454546,0.4049689440993791,0.2500000000000002,0.2734527729513509,0.069117104264039,0.9191747163288592,0.9883557999416964,0.0034027622652527,0.0022889240790291
I,0.1677074041034789,0.1477272727272727,0.1762146482958664,0.8075284090909092,0.4223602484472051,0.3914062500000002,0.2832404529908028,0.0572108900293329,0.9553752069611776,0.9226718600086252,0.9645075870172036,0.0209970554876445
I,0.1614629794826048,0.1295454545454546,0.1522842639593908,0.7755681818181817,0.462111801242236,0.3875000000000002,0.2699894207062815,0.0741238132224095,0.9371833781935685,0.0057381800546012,0.9968566249865884,0.9932706817333624
I,0.1971454058876002,0.1795454545454544,0.2059463379260333,0.8430397727272725,0.4695652173913045,0.3304687500000001,0.2728504301751114,0.0765661283900185,0.9320555299885056,0.0010835393887071,0.998260447429103,0.9878075904776888
I,0.2051739518287242,0.1893939393939394,0.2168237853517041,0.8508522727272725,0.475776397515528,0.3859375,0.2728504301751114,0.0753449845600021,0.9333984789177264,0.0041205017443145,0.0008850235340883,0.99757374282584
I,0.1677074041034789,0.112121212121212,0.1312545322697607,0.7315340909090908,0.4037267080745341,0.27265625,0.276012611032061,0.0729026693923932,0.9526890340773564,0.939459131320539,0.9971314531859844,0.0166023221100565
I,0.1864406779661016,0.1462121212121212,0.1660623640319072,0.7776988636363638,0.488198757763975,0.4117187500000001,0.27239869005269,0.079252655819085,0.9415785587870308,0.994155031126076,0.999359320501568,0.9947202796988576
I,0.1971454058876002,0.1477272727272727,0.1617113850616387,0.7698863636363638,0.4956521739130435,0.3992187500000002,0.2727751288482022,0.0772988201895436,0.9414564475184306,0.0064859758861583,0.0030670629176289,0.0036622779846888
I,0.2042818911685994,0.1606060606060606,0.175489485134155,0.7833806818181817,0.493167701863354,0.3921875000000001,0.2677307200941747,0.0846257106772181,0.9429828383759312,0.0038305401850956,0.0016174565155829,0.9788960699044322
I,0.2042818911685994,0.1590909090909091,0.1740391588107324,0.7855113636363638,0.4919254658385095,0.5476562500000002,0.2702905581748847,0.0793137226382375,0.9433488971563516,0.9989623261684644,0.006836043652392,0.0041505812047114
I,0.2033898305084746,0.1575757575757574,0.1725888324873095,0.7798295454545454,0.4956521739130435,0.2281250000000001,0.282939281602683,0.0620954928569746,0.9522616446372562,0.0125904225890055,0.000854505291652,0.9994964994174148
I,0.182872435325602,0.143939393939394,0.1530094271211022,0.7606534090909092,0.480745341614907,0.3835937500000002,0.2812828898472992,0.0495786929534721,0.944142620402252,0.0009767115384233,0.9999696589667868,0.9955900824520044
I,0.1248884924174843,0.1196969696969696,0.145032632342277,0.7507102272727271,0.449689440993789,0.4398437500000001,0.2820358013578403,0.0610575219768395,0.9471948520664936,0.0053871740723323,0.9953002179277688,0.9900966492398257
I,0.1757359500446029,0.1825757575757576,0.2124728063814358,0.8330965909090908,0.4521739130434781,0.4179687500000002,0.2845956394385503,0.0521431142518099,0.9457908475029728,0.9986722876467872,0.0006256200124178,0.0021821067602376
I,0.1793041926851025,0.1643939393939393,0.1914430746918056,0.7890625,0.475776397515528,0.3304687500000001,0.285273283541699,0.0523873540208436,0.9476222415065936,0.0009767115384233,0.9990693217855652,0.995971555600819
I,0.1793041926851025,0.156060606060606,0.1798404641044235,0.7684659090909092,0.475776397515528,0.3867187500000002,0.2815087599085099,0.050983037240946,0.9473169633350936,0.0029911788184273,0.001037613646957,0.993499345753401
I,0.2051739518287242,0.1946969696969696,0.2255257432922406,0.8295454545454546,0.4832298136645965,0.3046875000000002,0.2810570197860885,0.0520820749402336,0.9487209678986144,0.0035558413808346,0.0009002822155813,0.001022385733207
I,0.1900089206066012,0.1636363636363635,0.1914430746918056,0.7890625,0.488198757763975,0.3750000000000002,0.2803041421950639,0.060996455157687,0.9456076806000726,0.0037694957620456,0.0030823235778849,0.9957732335372856
I,0.2096342551293487,0.187121212121212,0.2081218274111675,0.8174715909090908,0.48944099378882,0.5945312500000002,0.2752596995215198,0.0701551026517504,0.944081564767952,0.0061502304599201,0.9988707858943215,0.994811745306873
I,0.2016057091882247,0.1727272727272726,0.1965192168237852,0.7997159090909092,0.4956521739130435,0.2210937500000001,0.2768408238695112,0.0688728920025815,0.944875288013852,0.0052193035581406,0.0012207217823993,0.9972685643067882
I,0.19892952720785,0.1628787878787878,0.1820159535895575,0.7805397727272725,0.4956521739130435,0.3320312500000002,0.2765396524813914,0.0690560649524627,0.9416396144213308,0.0131398223964548,0.0016937516819485,0.999893143544482
I,0.2060660124888492,0.1765151515151515,0.1994198694706308,0.7997159090909092,0.4968944099378884,0.3289062500000002,0.2748832607260075,0.0745512259413246,0.9437152309621516,0.0048225137088524,0.9999848294833932,0.9958495281670484
I,0.2060660124888492,0.1765151515151515,0.1957940536620739,0.7954545454545454,0.503105590062112,0.28046875,0.2733022042170493,0.071864698512258,0.9397471647834098,0.0050209075340328,0.9995424660136456,0.9907833009076918
I,0.2078501338090989,0.1719696969696968,0.205221174764322,0.8039772727272725,0.4956521739130435,0.2500000000000002,0.2700647220331906,0.0847478168079468,0.93993033168631,0.007020115137577,0.9999696589667868,0.9915462472053208
I,0.2016057091882247,0.1734848484848485,0.2023205221174764,0.8025568181818183,0.4919254658385095,0.3750000000000002,0.2679565901553854,0.0864574401760307,0.936450710581968,0.0133840022875819,0.0006866560575652,0.9880061324104724
J,0.0490633363068687,0.0204545454545455,0.071791153009427,0.2876420454545454,0.146583850931677,0.3257812500000001,0.2385935839565462,0.0823055291479141,0.8482998508963436,0.0150474622659605,0.0042725275575732,0.9996490886769408
J,0.0749330954504905,0.059090909090909,0.1138506163886874,0.3274147727272727,0.2012422360248449,0.4609375000000002,0.2397981677504755,0.0484186159426082,0.837067264337418,0.006424929264181,0.9915618948283048,0.9864037253162014
J,0.0883140053523638,0.0674242424242423,0.1218274111675126,0.3373579545454546,0.2285714285714284,0.22578125,0.2323444896500395,0.0522041810709624,0.8274221242702928,0.0027622616822582,0.000137331211513,0.9939267715754732
J,0.0811775200713648,0.05,0.1029731689630166,0.3174715909090908,0.2496894409937888,0.4265625000000002,0.2327209623650684,0.056233958460774,0.833160253792976,0.0079968259063758,0.0020447092713402,0.9955443496479968
J,0.1132917038358607,0.0878787878787878,0.1377810007251632,0.3636363636363635,0.2546583850931678,0.1953125000000002,0.2365607194861334,0.0578214756981292,0.835357981602397,0.0027164800141663,0.9988252743445016,0.9981535380381878
J,0.1168599464763603,0.0954545454545454,0.1457577955039883,0.3721590909090908,0.2645962732919253,0.3703125,0.2316668794664075,0.0573940629792141,0.825224396460872,0.0009004058996645,0.9940949313764978,0.9965665217914196
J,0.1302408563782336,0.1037878787878787,0.1566352429296591,0.3799715909090908,0.2770186335403728,0.2976562500000002,0.2346031902621464,0.0602637633581619,0.8352358703337971,0.0037694957620456,0.0092622269966598,0.9910427466227356
J,0.1329170383586083,0.1090909090909091,0.1617113850616387,0.3856534090909089,0.2770186335403728,0.4171875,0.2382924125684264,0.056356092099079,0.8376778206804182,0.0039526290311954,0.9970245999820592,0.997894312192394
J,0.1400535236396074,0.1159090909090909,0.1638868745467729,0.390625,0.2795031055900623,0.4085937500000001,0.2367865895473441,0.0628892514756521,0.8339539770388763,0.0048682975758717,0.0020294499302595,0.9896694432870036
J,0.1445138269402318,0.121969696969697,0.1704133430021754,0.3970170454545454,0.2832298136645963,0.3476562500000002,0.2323444896500395,0.0602027240465856,0.8283376837594135,0.0047309459748138,0.0,0.9884333383632946
J,0.1471900089206065,0.1204545454545453,0.1689630166787525,0.3948863636363635,0.2770186335403728,0.4828125000000001,0.241002819383438,0.0561729191491977,0.8401197710270394,0.0047614692858024,0.0002288852792342,0.9975126191743297
J,0.1543264942016057,0.1325757575757575,0.1827411167512689,0.40625,0.2881987577639753,0.35078125,0.2388194200982402,0.0560507855108928,0.8389597139753389,0.0046699015517639,0.0005798428686259,0.9973448589365512
J,0.1605709188224798,0.1424242424242423,0.1936185641769396,0.4105113636363635,0.2956521739130433,0.1015625000000002,0.2409275519760455,0.0587983797591118,0.837128319971718,0.0029148738393467,0.9985352756284992,0.9938656479239628
J,0.1605709188224798,0.143939393939394,0.1957940536620739,0.4140625,0.2981366459627328,0.38984375,0.2375395010578852,0.0634998096368723,0.8422561681767806,0.0065164969982196,0.9987947134487288,0.9917293982906018
J,0.1730597680642283,0.1666666666666667,0.2189992748368383,0.4339488636363635,0.3055900621118013,0.4000000000000001,0.2410781207103471,0.0595310715586368,0.839509214684039,0.0064859758861583,0.0003204395668179,0.9975585718475872
J,0.1730597680642283,0.1666666666666667,0.2175489485134154,0.4325284090909089,0.3018633540372673,0.39765625,0.2382924125684264,0.0597142445085181,0.8323057499381554,0.0041205017443145,0.9981843749835102,0.9927212284775196
